Date	Price	Open	High	Low	Vol	Change 	Nothing
2016/03/16	416	415	417	413	4454000	0.19	0
2016/03/15	415	414	417	412	4860000	0.20	0
2016/03/14	414	412	416	411	4933000	0.46	0
2016/03/13	412	410	416	410	3498000	0.50	0
2016/03/12	410	419	421	407	5964000	-2.09	0
2016/03/11	419	416	422	415	6063000	0.79	0
2016/03/10	416	413	418	410	5574000	0.74	0
2016/03/09	413	412	415	409	5092000	0.21	0
2016/03/08	412	415	417	408	5377000	-0.72	0
2016/03/07	415	406	417	402	6177000	2.19	0
2016/03/06	406	399	412	393	6259000	1.74	0
2016/03/05	399	410	410	387	12915000	-2.56	0
2016/03/04	410	420	423	407	7527000	-2.40	0
2016/03/03	420	425	426	415	7890000	-1.36	0
2016/03/02	425	434	436	424	5775000	-2.00	0
2016/03/01	434	436	439	429	6746000	-0.50	0
2016/02/29	436	433	441	430	6877000	0.86	0
2016/02/28	433	431	436	421	5085000	0.27	0
2016/02/27	431	427	434	427	4279000	0.93	0
2016/02/26	427	424	428	419	5321000	0.91	0
2016/02/25	424	423	427	418	5354000	0.18	0
2016/02/24	423	420	425	410	6651000	0.67	0
2016/02/23	420	438	441	414	9372000	-4.09	0
2016/02/22	438	438	440	431	5601000	-0.02	0
2016/02/21	438	440	448	426	10050000	-0.50	0
2016/02/20	440	420	443	420	11163000	4.78	0
2016/02/19	420	421	424	416	5224000	-0.34	0
2016/02/18	421	417	426	415	7735000	1.02	0
2016/02/17	417	406	422	405	9032000	2.64	0
2016/02/16	406	401	410	398	6833000	1.33	0
2016/02/15	401	406	411	397	8613000	-1.09	0
2016/02/14	406	390	406	390	7359000	3.95	0
2016/02/13	390	384	393	383	4816000	1.58	0
2016/02/12	384	380	386	379	5376000	1.21	0
2016/02/11	380	382	383	373	6265000	-0.64	0
2016/02/10	382	375	385	374	9749000	1.75	0
2016/02/09	375	373	378	371	5536000	0.72	0
2016/02/08	373	378	381	372	6224000	-1.40	0
2016/02/07	378	377	383	375	4074000	0.33	0
2016/02/06	377	387	386	373	7885000	-2.53	0
2016/02/05	387	391	391	385	6092000	-1.07	0
2016/02/04	391	368	392	368	10187000	6.15	0
2016/02/03	368	374	376	366	5981000	-1.58	0
2016/02/02	374	372	377	371	5098000	0.47	0
2016/02/01	372	370	380	365	7435000	0.63	0
2016/01/31	370	378	381	367	3902000	-2.10	0
2016/01/30	378	380	382	375	3618000	-0.67	0
2016/01/29	380	380	386	364	13846000	0.16	0
2016/01/28	380	395	395	377	7732000	-3.88	0
2016/01/27	395	390	397	389	4368000	1.34	0
2016/01/26	390	393	398	388	5681000	-0.76	0
2016/01/25	393	402	404	387	6766000	-2.33	0
2016/01/24	402	389	405	386	6454000	3.48	0
2016/01/23	389	383	395	380	6138000	1.56	0
2016/01/22	383	410	412	375	14486000	-6.73	0
2016/01/21	410	415	423	404	8994000	-1.05	0
2016/01/20	415	380	426	374	19032000	9.26	0
2016/01/19	380	384	387	376	6635000	-1.29	0
2016/01/18	384	383	387	373	6930000	0.50	0
2016/01/17	383	385	391	378	6609000	-0.67	0
2016/01/16	385	372	387	350	18396000	3.43	0
2016/01/15	372	429	430	365	26814000	-13.25	0
2016/01/14	429	432	434	427	4617000	-0.71	0
2016/01/13	432	445	444	420	9204000	-2.89	0
2016/01/12	445	448	448	443	4459000	-0.60	0
2016/01/11	448	446	451	442	5659000	0.34	0
2016/01/10	446	448	449	439	4446000	-0.47	0
2016/01/09	448	453	455	445	3981000	-1.01	0
2016/01/08	453	457	463	447	9131000	-0.91	0
2016/01/07	457	431	458	429	13020000	6.09	0
2016/01/06	431	431	432	425	4343000	-0.09	0
2016/01/05	431	433	435	429	4503000	-0.49	0
2016/01/04	433	431	435	429	5301000	0.61	0
2016/01/03	431	434	434	423	5483000	-0.70	0
2016/01/02	434	434	437	431	3357000	-0.06	0
2016/01/01	434	430	438	426	4697000	0.94	0
2015/12/31	430	427	433	417	6521000	0.66	0
2015/12/30	427	432	435	421	6827000	-1.10	0
2015/12/29	432	422	434	419	7065000	2.41	0
2015/12/28	422	422	430	417	6835000	-0.15	0
2015/12/27	422	415	426	406	6758000	1.69	0
2015/12/26	415	454	457	401	20858000	-8.52	0
2015/12/25	454	453	457	450	4239000	0.24	0
2015/12/24	453	442	461	442	7960000	2.38	0
2015/12/23	442	437	445	434	6325000	1.24	0
2015/12/22	437	438	443	433	6579000	-0.13	0
2015/12/21	438	442	446	424	12199000	-0.95	0
2015/12/20	442	461	463	431	12153000	-4.21	0
2015/12/19	461	463	466	452	6131000	-0.43	0
2015/12/18	463	456	466	454	8341000	1.68	0
2015/12/17	456	454	458	447	6458000	0.34	0
2015/12/16	454	463	465	437	18522000	-1.87	0
2015/12/15	463	442	464	441	10706000	4.67	0
2015/12/14	442	435	450	429	21892000	1.68	0
2015/12/13	435	432	441	421	6414000	0.56	0
2015/12/12	432	450	468	404	21144000	-3.90	0
2015/12/11	450	416	453	414	17506000	8.26	0
2015/12/10	416	416	420	410	7166000	-0.12	0
2015/12/09	416	411	425	403	14736000	1.30	0
2015/12/08	411	394	411	388	7436000	4.16	0
2015/12/07	394	393	399	382	9675000	0.23	0
2015/12/06	393	387	402	383	13186000	1.73	0
2015/12/05	387	362	390	362	11520000	6.92	0
2015/12/04	362	360	364	354	6055000	0.38	0
2015/12/03	360	360	371	356	8723000	0.09	0
2015/12/02	360	362	363	347	9245000	-0.50	0
2015/12/01	362	378	379	354	11191000	-4.28	0
2015/11/30	378	371	383	368	12977000	1.92	0
2015/11/29	371	356	373	355	6737000	4.22	0
2015/11/28	356	360	360	351	5617000	-1.03	0
2015/11/27	360	354	364	345	10348000	1.63	0
2015/11/26	354	328	369	327	21138000	8.01	0
2015/11/25	328	318	330	316	7768000	2.88	0
2015/11/24	318	322	323	316	5066000	-1.17	0
2015/11/23	322	323	325	320	4273000	-0.20	0
2015/11/22	323	325	327	319	3675000	-0.59	0
2015/11/21	325	321	328	318	4500000	1.11	0
2015/11/20	321	325	327	310	10999000	-1.19	0
2015/11/19	325	336	336	323	8638000	-3.26	0
2015/11/18	336	334	337	329	7836000	0.60	0
2015/11/17	334	330	343	328	9825000	1.12	0
2015/11/16	330	318	332	314	8714000	4.02	0
2015/11/15	318	332	335	314	8832000	-4.32	0
2015/11/14	332	334	370	326	7111000	-0.60	0
2015/11/13	334	334	342	324	9725000	-0.02	0
2015/11/12	334	305	346	306	16461000	9.56	0
2015/11/11	305	337	342	292	26396000	-9.50	0
2015/11/10	337	380	381	323	21029000	-11.45	0
2015/11/09	380	372	385	360	12554000	2.33	0
2015/11/08	372	385	390	366	9436000	-3.51	0
2015/11/07	385	370	392	369	10303000	4.13	0
2015/11/06	370	383	396	349	25528000	-3.37	0
2015/11/05	383	401	447	366	30295000	-4.54	0
2015/11/04	401	397	493	369	51773000	1.11	0
2015/11/03	397	359	417	355	42199000	10.36	0
2015/11/02	359	323	366	320	22310000	11.25	0
2015/11/01	323	311	324	305	7371000	3.76	0
2015/10/31	311	327	333	305	10583000	-4.85	0
2015/10/30	327	314	335	311	15649000	4.30	0
2015/10/29	314	304	319	300	13892000	3.32	0
2015/10/28	304	295	308	294	11641000	3.01	0
2015/10/27	295	285	298	285	10587000	3.34	0
2015/10/26	285	288	288	280	7321000	-0.94	0
2015/10/25	288	283	296	282	11390000	1.88	0
2015/10/24	283	277	283	277	6013000	2.04	0
2015/10/23	277	274	280	273	6932000	0.91	0
2015/10/22	274	267	279	267	9315000	2.74	0
2015/10/21	267	270	272	264	5964000	-0.98	0
2015/10/20	270	264	272	263	7540000	2.25	0
2015/10/19	264	262	266	260	5817000	0.82	0
2015/10/18	262	270	272	260	5227000	-2.93	0
2015/10/17	270	263	275	262	11384000	2.55	0
2015/10/16	263	254	267	254	9518000	3.31	0
2015/10/15	254	252	257	251	6064000	0.84	0
2015/10/14	252	249	255	248	6958000	1.43	0
2015/10/13	249	245	251	243	7488000	1.40	0
2015/10/12	245	248	248	245	4039000	-0.93	0
2015/10/11	248	245	248	245	4143000	0.94	0
2015/10/10	245	244	246	243	3896000	0.54	0
2015/10/09	244	243	245	241	4057000	0.60	0
2015/10/08	243	243	245	242	4415000	-0.16	0
2015/10/07	243	246	247	242	6260000	-1.28	0
2015/10/06	246	240	248	239	7884000	2.49	0
2015/10/05	240	238	241	236	6124000	0.76	0
2015/10/04	238	239	278	238	3185000	-0.10	0
2015/10/03	239	237	240	236	4331000	0.79	0
2015/10/02	237	237	238	235	4794000	-0.14	0
2015/10/01	237	236	239	235	5288000	0.47	0
2015/09/30	236	237	238	234	5052000	-0.33	0
2015/09/29	237	239	240	235	5730000	-0.90	0
2015/09/28	239	233	240	232	6428000	2.74	0
2015/09/27	233	234	235	232	3614000	-0.77	0
2015/09/26	234	235	236	233	4029000	-0.31	0
2015/09/25	235	234	238	233	6158000	0.54	0
2015/09/24	234	230	236	230	7212000	1.68	0
2015/09/23	230	230	232	229	4360000	-0.05	0
2015/09/22	230	226	233	224	7155000	1.63	0
2015/09/21	226	231	232	225	5343000	-2.06	0
2015/09/20	231	231	233	230	3315000	0.00	0
2015/09/19	231	232	233	230	3447000	-0.47	0
2015/09/18	232	233	235	231	5317000	-0.22	0
2015/09/17	233	229	235	228	5606000	1.80	0
2015/09/16	229	230	231	225	5191000	-0.41	0
2015/09/15	230	230	243	228	4952000	-0.17	0
2015/09/14	230	230	233	226	6110000	-0.12	0
2015/09/13	230	236	236	228	5160000	-2.30	0
2015/09/12	236	240	240	233	4377000	-1.79	0
2015/09/11	240	238	241	237	4577000	0.76	0
2015/09/10	238	237	241	234	6054000	0.28	0
2015/09/09	237	243	244	237	6926000	-2.40	0
2015/09/08	243	240	246	239	7635000	1.53	0
2015/09/07	240	240	243	238	5719000	-0.12	0
2015/09/06	240	234	244	235	6627000	2.65	0
2015/09/05	234	230	236	228	4828000	1.49	0
2015/09/04	230	226	231	226	6176000	1.79	0
2015/09/03	226	229	230	225	5415000	-1.06	0
2015/09/02	229	227	231	226	5877000	0.64	0
2015/09/01	227	230	231	226	6654000	-1.00	0
2015/08/31	230	228	232	224	5451000	0.47	0
2015/08/30	228	229	232	225	3981000	-0.04	0
2015/08/29	229	232	233	226	4374000	-1.36	0
2015/08/28	232	223	235	220	9066000	4.00	0
2015/08/27	223	225	228	222	6025000	-1.00	0
2015/08/26	225	221	231	219	9281000	2.02	0
2015/08/25	221	211	227	196	19079000	4.29	0
2015/08/24	211	227	228	208	19670000	-6.76	0
2015/08/23	227	230	233	224	4884000	-1.22	0
2015/08/22	230	232	235	221	7421000	-1.23	0
2015/08/21	232	235	236	231	5765000	-0.96	0
2015/08/20	235	226	238	226	9098000	3.83	0
2015/08/19	226	247	248	214	24582000	-8.40	0
2015/08/18	247	257	258	246	9450000	-4.05	0
2015/08/17	257	257	260	253	4788000	0.00	0
2015/08/16	257	261	262	255	6904000	-1.31	0
2015/08/15	261	265	267	259	3891000	-1.70	0
2015/08/14	265	263	267	260	5233000	0.60	0
2015/08/13	263	268	268	261	5649000	-1.58	0
2015/08/12	268	269	272	264	5673000	-0.51	0
2015/08/11	269	263	270	261	5136000	2.18	0
2015/08/10	263	264	267	261	4857000	-0.22	0
2015/08/09	264	259	267	259	5748000	2.04	0
2015/08/08	259	278	279	257	8254000	-6.94	0
2015/08/07	278	278	280	274	4281000	-0.04	0
2015/08/06	278	282	282	277	3326000	-1.32	0
2015/08/05	282	284	286	281	3829000	-0.91	0
2015/08/04	284	282	286	280	4484000	0.97	0
2015/08/03	282	281	285	279	4589000	0.08	0
2015/08/02	281	281	283	276	3567000	0.32	0
2015/08/01	281	284	285	276	3943000	-1.15	0
2015/07/31	284	287	289	281	4921000	-1.15	0
2015/07/30	287	288	290	285	4479000	-0.47	0
2015/07/29	288	294	295	287	5067000	-1.81	0
2015/07/28	294	293	297	292	4907000	0.24	0
2015/07/27	293	292	296	285	6971000	0.42	0
2015/07/26	292	289	293	287	3099000	1.05	0
2015/07/25	289	288	291	285	4165000	0.13	0
2015/07/24	288	276	290	274	7436000	4.66	0
2015/07/23	276	277	278	275	3566000	-0.34	0
2015/07/22	277	275	277	273	4197000	0.50	0
2015/07/21	275	278	281	274	4905000	-0.93	0
2015/07/20	278	273	279	272	4660000	1.65	0
2015/07/19	273	274	277	272	3020000	-0.32	0
2015/07/18	274	280	283	243	5534000	-1.99	0
2015/07/17	280	277	281	271	6212000	1.10	0
2015/07/16	277	283	291	273	12132000	-2.41	0
2015/07/15	283	287	293	283	5958000	-1.23	0
2015/07/14	287	290	297	285	6062000	-1.17	0
2015/07/13	290	310	311	277	14685000	-6.47	0
2015/07/12	310	292	316	291	12070000	6.33	0
2015/07/11	292	284	299	282	4649000	2.94	0
2015/07/10	284	269	298	267	11717000	5.38	0
2015/07/09	269	269	272	265	4839000	0.19	0
2015/07/08	269	266	274	263	4529000	0.91	0
2015/07/07	266	269	271	263	4161000	-1.07	0
2015/07/06	269	270	278	267	9058000	-0.39	0
2015/07/05	270	261	274	258	4845000	3.68	0
2015/07/04	261	255	261	253	3295000	2.02	0
2015/07/03	255	255	257	252	3658000	0.20	0
2015/07/02	255	258	261	253	4501000	-1.06	0
2015/07/01	258	264	265	254	6694000	-2.46	0
2015/06/30	264	257	269	255	11653000	2.78	0
2015/06/29	257	249	258	248	9264000	3.25	0
2015/06/28	249	251	252	247	3989000	-0.74	0
2015/06/27	251	243	252	242	5470000	3.20	0
2015/06/26	243	243	244	240	3762000	0.16	0
2015/06/25	243	241	244	239	4036000	0.83	0
2015/06/24	241	244	245	239	4711000	-1.31	0
2015/06/23	244	248	248	242	3843000	-1.50	0
2015/06/22	248	244	249	243	4759000	1.38	0
2015/06/21	244	245	246	241	2515000	-0.36	0
2015/06/20	245	244	247	239	5128000	0.35	0
2015/06/19	244	248	251	244	8470000	-1.73	0
2015/06/18	248	247	252	243	7814000	0.43	0
2015/06/17	247	250	259	245	12162000	-0.98	0
2015/06/16	250	237	254	236	12247000	5.41	0
2015/06/15	237	234	239	233	6347000	1.39	0
2015/06/14	234	233	236	232	3290000	0.55	0
2015/06/13	233	231	233	229	3801000	0.88	0
2015/06/12	231	230	232	229	4075000	0.25	0
2015/06/11	230	229	231	229	3800000	0.48	0
2015/06/10	229	230	230	228	4164000	-0.34	0
2015/06/09	230	229	231	228	5484000	0.43	0
2015/06/08	229	224	230	223	7415000	2.28	0
2015/06/07	224	225	226	222	4048000	-0.57	0
2015/06/06	225	225	226	224	2247000	-0.24	0
2015/06/05	225	224	226	222	5646000	0.48	0
2015/06/04	224	226	227	224	4406000	-0.61	0
2015/06/03	226	226	228	224	5435000	-0.07	0
2015/06/02	226	223	227	222	6081000	1.17	0
2015/06/01	223	230	232	221	8706000	-2.92	0
2015/05/31	230	233	234	229	3900000	-1.45	0
2015/05/30	233	237	237	232	4163000	-1.61	0
2015/05/29	237	237	238	235	3892000	-0.12	0
2015/05/28	237	237	238	236	3575000	0.00	0
2015/05/27	237	238	239	236	4803000	-0.23	0
2015/05/26	238	237	239	236	3708000	0.18	0
2015/05/25	237	241	242	236	2639000	-1.48	0
2015/05/24	241	239	242	238	3026000	0.85	0
2015/05/23	239	240	242	238	3603000	-0.59	0
2015/05/22	240	235	242	235	7411000	2.12	0
2015/05/21	235	234	237	234	4294000	0.61	0
2015/05/20	234	232	235	232	4969000	0.84	0
2015/05/19	232	233	235	231	4094000	-0.27	0
2015/05/18	233	236	237	232	5314000	-1.55	0
2015/05/17	236	236	238	235	2843000	0.03	0
2015/05/16	236	237	238	235	2705000	-0.41	0
2015/05/15	237	237	239	236	4603000	0.13	0
2015/05/14	237	236	239	232	7102000	0.22	0
2015/05/13	236	242	244	234	8443000	-2.15	0
2015/05/12	242	242	243	239	4008000	-0.10	0
2015/05/11	242	240	244	239	5717000	0.77	0
2015/05/10	240	241	245	238	4400000	-0.60	0
2015/05/09	241	244	248	239	6279000	-0.96	0
2015/05/08	244	238	247	236	8750000	2.53	0
2015/05/07	238	230	240	228	9105000	3.35	0
2015/05/06	230	236	237	228	10366000	-2.46	0
2015/05/05	236	239	240	232	7787000	-1.32	0
2015/05/04	239	240	243	237	6912000	-0.43	0
2015/05/03	240	235	244	234	5572000	1.98	0
2015/05/02	235	233	236	232	3708000	0.91	0
2015/05/01	233	236	239	232	6014000	-1.09	0
2015/04/30	236	225	240	225	11224000	4.59	0
2015/04/29	225	226	227	222	6089000	-0.17	0
2015/04/28	226	229	230	222	6597000	-1.38	0
2015/04/27	229	219	243	217	12341000	4.69	0
2015/04/26	219	226	227	214	10077000	-3.29	0
2015/04/25	226	231	232	223	4378000	-2.14	0
2015/04/24	231	235	237	229	6978000	-1.83	0
2015/04/23	235	234	236	233	4245000	0.69	0
2015/04/22	234	234	238	232	7756000	0.02	0
2015/04/21	234	224	235	223	6835000	4.23	0
2015/04/20	224	223	227	222	4487000	0.55	0
2015/04/19	223	223	227	222	3550000	-0.15	0
2015/04/18	223	223	225	221	3654000	0.34	0
2015/04/17	223	228	229	221	6692000	-2.36	0
2015/04/16	228	223	230	223	8489000	2.25	0
2015/04/15	223	218	224	217	7723000	2.28	0
2015/04/14	218	224	225	214	11519000	-2.50	0
2015/04/13	224	236	237	220	10515000	-5.20	0
2015/04/12	236	237	238	232	3303000	-0.27	0
2015/04/11	237	235	240	233	5199000	0.75	0
2015/04/10	235	243	244	231	10020000	-3.53	0
2015/04/09	243	245	246	238	6919000	-0.51	0
2015/04/08	245	253	254	243	10265000	-3.32	0
2015/04/07	253	255	256	250	4479000	-0.78	0
2015/04/06	255	260	262	252	4593000	-1.80	0
2015/04/05	260	253	260	251	4383000	2.67	0
2015/04/04	253	255	255	250	3072000	-0.62	0
2015/04/03	255	253	257	251	7174000	0.74	0
2015/04/02	253	246	255	244	8137000	2.58	0
2015/04/01	246	244	248	240	6708000	0.86	0
2015/03/31	244	247	249	241	7533000	-1.07	0
2015/03/30	247	242	249	237	8533000	1.95	0
2015/03/29	242	252	253	239	7754000	-3.94	0
2015/03/28	252	247	254	246	5506000	1.95	0
2015/03/27	247	248	250	245	6256000	-0.33	0
2015/03/26	248	246	255	244	8947000	0.67	0
2015/03/25	246	247	249	235	13144000	-0.14	0
2015/03/24	247	266	267	243	15109000	-7.06	0
2015/03/23	266	269	271	259	8145000	-1.16	0
2015/03/22	269	260	270	259	5663000	3.41	0
2015/03/21	260	262	263	254	5165000	-0.79	0
2015/03/20	262	261	265	258	5283000	0.33	0
2015/03/19	261	256	265	247	18069000	1.96	0
2015/03/18	256	285	286	248	20674000	-10.32	0
2015/03/17	285	290	293	283	6501000	-1.73	0
2015/03/16	290	285	294	285	6634000	1.94	0
2015/03/15	285	282	286	280	3946000	1.16	0
2015/03/14	282	287	288	279	7572000	-1.95	0
2015/03/13	287	294	295	286	9734000	-2.26	0
2015/03/12	294	296	297	291	10732000	-0.59	0
2015/03/11	296	291	298	289	7998000	1.45	0
2015/03/10	291	290	301	288	15818000	0.47	0
2015/03/09	290	275	293	274	15177000	5.66	0
2015/03/08	275	275	279	271	5040000	-0.15	0
2015/03/07	275	273	278	269	6072000	0.86	0
2015/03/06	273	275	278	269	9880000	-0.97	0
2015/03/05	275	272	281	263	12364000	1.22	0
2015/03/04	272	281	285	266	13900000	-3.11	0
2015/03/03	281	274	287	266	16482000	2.52	0
2015/03/02	274	258	275	256	8109000	6.13	0
2015/03/01	258	254	261	245	5133000	1.53	0
2015/02/28	254	254	255	249	3941000	0.23	0
2015/02/27	254	237	259	236	16781000	7.16	0
2015/02/26	237	237	238	234	5087000	-0.34	0
2015/02/25	237	239	240	235	3810000	-0.65	0
2015/02/24	239	239	240	236	4503000	0.03	0
2015/02/23	239	236	240	231	6267000	1.31	0
2015/02/22	236	244	247	233	7570000	-3.55	0
2015/02/21	244	245	247	243	4295000	-0.04	0
2015/02/20	245	242	248	239	8359000	1.07	0
2015/02/19	242	235	244	235	6605000	2.86	0
2015/02/18	235	243	246	232	9966000	-3.29	0
2015/02/17	243	236	247	232	11626000	3.13	0
2015/02/16	236	233	240	228	11547000	1.10	0
2015/02/15	233	259	265	227	17914000	-9.81	0
2015/02/14	259	236	261	235	13380000	9.51	0
2015/02/13	236	222	242	221	11225000	6.48	0
2015/02/12	222	219	223	217	5011000	1.35	0
2015/02/11	219	220	224	217	7173000	-0.38	0
2015/02/10	220	220	222	214	8615000	-0.30	0
2015/02/09	220	224	225	216	9169000	-1.49	0
2015/02/08	224	228	230	220	2905000	-1.76	0
2015/02/07	228	223	231	222	3976000	2.12	0
2015/02/06	223	217	226	216	5252000	2.97	0
2015/02/05	217	227	230	214	4064000	-4.44	0
2015/02/04	227	227	231	220	5524000	-0.36	0
2015/02/03	227	239	248	224	6308000	-4.79	0
2015/02/02	239	225	243	221	3902000	6.02	0
2015/02/01	225	219	231	210	4116000	3.10	0
2015/01/31	219	232	235	217	4215000	-5.75	0
2015/01/30	232	234	245	227	4823000	-0.92	0
2015/01/29	234	236	242	220	5449000	-0.92	0
2015/01/28	236	263	268	228	6377000	-10.29	0
2015/01/27	263	269	277	247	5026000	-2.20	0
2015/01/26	269	252	311	252	10571000	6.78	0
2015/01/25	252	248	256	241	5019000	1.58	0
2015/01/24	248	232	249	230	3324000	6.89	0
2015/01/23	232	233	237	225	3817000	-0.23	0
2015/01/22	233	228	239	226	5371000	1.99	0
2015/01/21	228	211	229	207	4318000	8.37	0
2015/01/20	211	216	217	203	3748000	-2.46	0
2015/01/19	216	211	220	206	3158000	2.49	0
2015/01/18	211	200	221	193	4037000	5.49	0
2015/01/17	200	207	213	192	4313000	-3.51	0
2015/01/16	207	210	223	199	6232000	-1.36	0
2015/01/15	210	165	231	165	12467000	27.20	0
2015/01/14	165	221	231	157	17068000	-25.47	0
2015/01/13	221	269	269	217	9550000	-17.84	0
2015/01/12	269	265	273	263	2539000	1.72	0
2015/01/11	265	273	278	264	1511000	-3.14	0
2015/01/10	273	288	289	272	1473000	-5.08	0
2015/01/09	288	283	291	277	2093000	1.87	0
2015/01/08	283	291	293	279	2018000	-2.97	0
2015/01/07	291	282	296	281	3067000	3.21	0
2015/01/06	282	275	285	272	2194000	2.70	0
2015/01/05	275	265	278	263	5499000	3.82	0
2015/01/04	265	287	290	256	8877000	-7.80	0
2015/01/03	287	315	316	285	4737000	-8.91	0
2015/01/02	315	315	316	313	1473000	0.10	0
2015/01/01	315	318	321	314	1282000	-1.05	0
2014/12/31	318	311	319	309	2050000	2.24	0
2014/12/30	311	314	316	309	2278000	-0.91	0
2014/12/29	314	317	322	308	2036000	-0.76	0
2014/12/28	317	315	323	311	2041000	0.38	0
2014/12/27	315	330	331	312	2163000	-4.44	0
2014/12/26	330	319	333	316	2301000	3.45	0
2014/12/25	319	322	323	316	1539000	-1.06	0
2014/12/24	322	335	336	321	2152000	-3.83	0
2014/12/23	335	331	339	328	2407000	1.33	0
2014/12/22	331	323	335	320	3536000	2.54	0
2014/12/21	323	330	332	320	2067000	-2.34	0
2014/12/20	330	318	333	316	2992000	3.96	0
2014/12/19	318	310	320	306	4171000	2.40	0
2014/12/18	310	320	326	303	6052000	-3.02	0
2014/12/17	320	330	336	314	6134000	-3.09	0
2014/12/16	330	345	347	329	3859000	-4.39	0
2014/12/15	345	349	351	344	2216000	-1.14	0
2014/12/14	349	348	352	345	1234000	0.32	0
2014/12/13	348	353	353	344	1954000	-1.46	0
2014/12/12	353	348	356	346	2685000	1.65	0
2014/12/11	348	348	367	338	5108000	-0.07	0
2014/12/10	348	352	354	345	2713000	-1.21	0
2014/12/09	352	365	365	344	4383000	-3.50	0
2014/12/08	365	377	377	365	2292000	-3.06	0
2014/12/07	377	376	378	373	881000	0.06	0
2014/12/06	376	378	380	372	1107000	-0.36	0
2014/12/05	378	370	380	366	2999000	2.11	0
2014/12/04	370	377	380	366	2533000	-1.89	0
2014/12/03	377	381	385	374	2351000	-0.97	0
2014/12/02	381	379	385	375	2529000	0.54	0
2014/12/01	379	375	384	373	1967000	0.98	0
2014/11/30	375	376	381	373	1129000	-0.36	0
2014/11/29	376	378	389	372	8345000	-0.35	0
2014/11/28	378	369	383	358	4302000	2.38	0
2014/11/27	369	365	374	365	1385000	0.95	0
2014/11/26	365	376	378	364	2398000	-2.94	0
2014/11/25	376	379	396	371	4532000	-0.64	0
2014/11/24	379	366	389	362	2457000	3.55	0
2014/11/23	366	352	371	353	1241000	3.93	0
2014/11/22	352	352	364	351	1294000	0.07	0
2014/11/21	352	357	359	344	2347000	-1.55	0
2014/11/20	357	381	383	355	2198000	-6.33	0
2014/11/19	381	379	389	374	1987000	0.60	0
2014/11/18	379	385	395	372	2709000	-1.44	0
2014/11/17	385	386	412	378	2760000	-0.24	0
2014/11/16	386	375	390	371	1435000	2.87	0
2014/11/15	375	397	407	368	1333000	-5.46	0
2014/11/14	397	429	430	382	3573000	-7.51	0
2014/11/13	429	432	481	391	5820000	-0.77	0
2014/11/12	432	365	443	366	3853000	18.23	0
2014/11/11	365	367	371	362	1579000	-0.47	0
2014/11/10	367	362	375	357	2281000	1.41	0
2014/11/09	362	344	362	342	1263000	5.39	0
2014/11/08	344	342	346	340	819000	0.49	0
2014/11/07	342	348	352	340	1502000	-1.67	0
2014/11/06	348	338	351	336	1565000	2.86	0
2014/11/05	338	328	342	327	1584000	3.06	0
2014/11/04	328	324	329	320	1512000	1.15	0
2014/11/03	324	323	333	322	1343000	0.52	0
2014/11/02	323	325	330	320	1190000	-0.88	0
2014/11/01	325	338	339	321	1377000	-3.68	0
2014/10/31	338	345	348	336	1400000	-2.03	0
2014/10/30	345	335	350	333	1612000	2.91	0
2014/10/29	335	351	353	335	1226000	-4.54	0
2014/10/28	351	350	356	348	943000	0.28	0
2014/10/27	350	349	356	345	1060000	0.41	0
2014/10/26	349	347	357	344	1158000	0.56	0
2014/10/25	347	355	357	342	1404000	-2.36	0
2014/10/24	355	356	361	351	2003000	-0.19	0
2014/10/23	356	379	381	354	1912000	-6.11	0
2014/10/22	379	382	384	377	1053000	-0.89	0
2014/10/21	382	380	388	377	966000	0.52	0
2014/10/20	380	387	388	378	1056000	-1.78	0
2014/10/19	387	391	395	384	533000	-0.92	0
2014/10/18	391	381	396	374	945000	2.73	0
2014/10/17	381	380	385	372	1657000	0.19	0
2014/10/16	380	393	399	372	2079000	-3.41	0
2014/10/15	393	397	398	388	2249000	-0.99	0
2014/10/14	397	387	408	386	2887000	2.53	0
2014/10/13	387	373	391	366	2358000	3.79	0
2014/10/12	373	361	375	352	1123000	3.31	0
2014/10/11	361	362	370	351	1393000	-0.14	0
2014/10/10	362	361	378	353	2841000	0.22	0
2014/10/09	361	351	385	348	3559000	2.86	0
2014/10/08	351	332	352	325	2177000	5.80	0
2014/10/07	332	332	346	322	3017000	0.03	0
2014/10/06	332	323	348	303	4117000	2.69	0
2014/10/05	323	335	344	295	2985000	-3.72	0
2014/10/04	335	364	370	327	2304000	-7.74	0
2014/10/03	364	375	378	363	1681000	-3.12	0
2014/10/02	375	383	386	371	1430000	-2.01	0
2014/10/01	383	388	395	381	1773000	-1.37	0
2014/09/30	388	377	395	375	1692000	3.03	0
2014/09/29	377	379	389	373	2069000	-0.61	0
2014/09/28	379	399	402	374	1394000	-5.00	0
2014/09/27	399	405	407	395	974000	-1.35	0
2014/09/26	405	412	416	400	1212000	-1.90	0
2014/09/25	412	424	428	410	1463000	-2.71	0
2014/09/24	424	437	439	422	2137000	-3.00	0
2014/09/23	437	404	446	395	1794000	8.11	0
2014/09/22	404	402	411	399	1352000	0.62	0
2014/09/21	402	412	415	395	1042000	-2.41	0
2014/09/20	412	398	428	388	1429000	3.49	0
2014/09/19	398	424	429	386	1497000	-6.27	0
2014/09/18	424	461	462	409	893000	-7.99	0
2014/09/17	461	467	469	458	751000	-1.21	0
2014/09/16	467	478	479	464	652000	-2.29	0
